"name";"id_in_source"
"Alchemilla argentidens Buser";"11450"
"Alchemilla transiens (Buser) Buser";"20550"
"Alchemilla alpina L.";"10990"
"Alchemilla conjuncta Bab.";"11900"
"Alchemilla atrovirens Buser";"11600"
"Alchemilla flavovirens Buser";"14400"
"Alchemilla leptoclada Buser";"16600"
"Alchemilla sinuata Buser";"19600"
"Alchemilla weberi S. E. Fröhner";"21230"
"Alchemilla trunciloba Buser";"20600"
"Alchemilla straminea Buser";"20000"
"Alchemilla venosula Buser";"20800"
"Alchemilla coriacea Buser";"12400"
"Alchemilla aggregata Buser";"10900"
"Alchemilla decumbens Buser";"12990"
"Alchemilla undulata Buser";"20700"
"Alchemilla pseudodecumbens Hügin & S. E. Fröhner";"18560"
"Alchemilla fissimima Buser";"14100"
"Alchemilla semisecta Buser";"19400"
"Alchemilla demissa Buser";"13200"
"Alchemilla longiuscula Buser";"16900"
"Alchemilla incisa Buser";"16300"
"Alchemilla fallax Buser";"13600"
"Alchemilla firma Buser";"13750"
"Alchemilla fissa Günther & Schummel";"13890"
"Alchemilla flexicaulis Buser";"14500"
"Alchemilla galkinae S. E. Fröhner";"14830"
"Alchemilla othmarii Buser";"17900"
"Alchemilla sericoneura Buser";"19490"
"Alchemilla longana Buser";"16800"
"Alchemilla squarrosula Buser";"19850"
"Alchemilla racemulosa Buser";"18700"
"Alchemilla effusa Buser";"13400"
"Alchemilla acuminatidens Buser";"10600"
"Alchemilla controversa Buser";"12300"
"Alchemilla impexa Buser";"16200"
"Alchemilla connivens Buser";"12190"
"Alchemilla frigens Buser";"14700"
"Alchemilla versipila Buser";"20900"
"Alchemilla lineata Buser";"16700"
"Alchemilla glomerulans Buser";"15200"
"Alchemilla obtusa Buser";"17700"
"Alchemilla reniformis Buser";"18800"
"Alchemilla glabra Neygenf.";"14895"
"Alchemilla grossidens Buser";"15290"
"Alchemilla glacialis Buser";"15100"
"Alchemilla pallens Buser";"17990"
"Alchemilla longinodis (Buser) Maill.";"16850"
"Alchemilla jugensis (Buser) Maill.";"16550"
"Alchemilla radiisecta Buser";"18750"
"Alchemilla helvetica Brügger";"15500"
"Alchemilla tirolensis Dalla Torre & Sarnth.";"20530"
"Alchemilla rubristipula Buser";"18950"
"Alchemilla heteropoda Buser";"15690"
"Alchemilla westermaieri Jaquet";"21260"
"Alchemilla inconcinna Buser";"16400"
"Alchemilla lunaria S. E. Fröhner";"16930"
"Alchemilla tenuis Buser";"20490"
"Alchemilla compta Buser";"11850"
"Alchemilla hybrida (L.) L.";"15980"
"Alchemilla psilopodia Hügin & S. E. Fröhner";"18590"
"Alchemilla colorata Buser";"11800"
"Alchemilla exigua Buser";"13500"
"Alchemilla glaucescens Wallr.";"15150"
"Alchemilla filicaulis Buser";"13690"
"Alchemilla oscensis S. E. Fröhner";"17850"
"Alchemilla vetteri Buser";"21000"
"Alchemilla plicata Buser";"18300"
"Alchemilla flabellata Buser";"14200"
"Alchemilla pentaphylloides Buser";"18130"
"Alchemilla trullata Buser";"20580"
"Alchemilla gemmia Buser";"14860"
"Alchemilla hoppeana (Rchb.) Dalla Torre";"15950"
"Alchemilla nitida Buser";"17500"
"Alchemilla petiolulans Buser";"18200"
"Alchemilla chirophylla Buser";"11690"
"Alchemilla amphisericea Buser";"11300"
"Alchemilla alpigena Hegi";"10950"
"Alchemilla schmidelyana Buser";"19200"
"Alchemilla paicheana (Buser) Rothm.";"17950"
"Alchemilla splendens Christ";"19790"
"Alchemilla gingolphiana S. E. Fröhner";"14890"
"Alchemilla jaquetiana Buser";"16500"
"Alchemilla infravallesia (Buser) Rothm.";"16450"
"Alchemilla subsericea Reut.";"20300"
"Alchemilla obscura Buser";"17600"
"Alchemilla strigosula Buser";"20100"
"Alchemilla subcrenata Buser";"20200"
"Alchemilla subglobosa C. G. Westerl.";"20250"
"Alchemilla multidens Buser";"17400"
"Alchemilla monticola Opiz";"17300"
"Alchemilla flavicoma Buser";"14300"
"Alchemilla micans Buser";"16960"
"Alchemilla rhododendrophila Buser";"18900"
"Alchemilla gaillardiana Buser";"14800"
"Alchemilla acutiloba Opiz";"10790"
"Alchemilla crinita Buser";"12700"
"Alchemilla curtiloba Buser";"12900"
"Alchemilla hirtipes Buser";"15900"
"Alchemilla xanthochlora Rothm.";"21300"
"Alchemilla semihirta Buser";"19350"
"Alchemilla propinqua Juz.";"18530"
"Allium carinatum subsp. pulchellum Bonnier & Layens";"22500"
"Allium carinatum L. subsp. carinatum";"22400"
"Alyssum montanum L. subsp. montanum";"27210"
"Amaranthus emarginatus Uline & W. L. Bray";"28150"
"Amaranthus blitum L.";"27570"
"Amaranthus powellii S. Watson";"28850"
"Amaranthus cruentus L.";"27850"
"Amaranthus bouchonii Thell.";"27700"
"Amaranthus hybridus L.";"28250"
"Amaranthus hypochondriacus L.";"28470"
"Bolboschoenus yagara (Ohwi) A. E. Kozhevn.";"62980"
"Anacamptis pyramidalis subsp. tanayensis (Chenevard) Quentin";"29620"
"Anacamptis pyramidalis (L.) Rich. subsp. pyramidalis";"29610"
"Androsace brigantiaca Jord. & Fourr.";"31500"
"Androsace halleri L.";"31900"
"Androsace puberula Jord. & Fourr.";"32500"
"Androsace vitaliana (L.) Lapeyr. subsp. vitaliana";"33150"
"Androsace vitaliana subsp. sesleri (Sünd.) Kress";"33170"
"Anthemis arvensis L. subsp. arvensis";"34630"
"Anthoxanthum alpinum Á. Löve & D. Löve";"35300"
"Anthoxanthum odoratum L.";"35400"
"Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris";"35930"
"Anthriscus sylvestris subsp. alpina (Vill.) Gremli";"35950"
"Anthriscus sylvestris subsp. stenophylla (Rouy & E. G. Camus) Briq.";"35980"
"Anthyllis montana L. subsp. montana";"36400"
"Anthyllis montana subsp. jacquinii (A. Kern.) Hayek";"36500"
"Anthyllis vulneraria L. subsp. vulneraria";"36800"
"Anthyllis vulneraria subsp. alpestris (Schult.) Asch. & Graebn.";"36900"
"Anthyllis vulneraria subsp. carpatica (Pant.) Nyman";"37000"
"Anthyllis vulneraria subsp. guyotii (Chodat) Grenon";"37150"
"Anthyllis vulneraria subsp. polyphylla (DC.) Nyman";"37200"
"Anthyllis vulneraria subsp. valesiaca (Beck) Guyot";"37300"
"Arabis alpina L. subsp. alpina";"39400"
"Arabis alpina subsp. caucasica (Willd.) Briq.";"39500"
"Arabis bellidifolia Crantz subsp. bellidifolia";"39700"
"Arabis bellidifolia subsp. stellulata (Bertol.) Greuter & Burdet";"39800"
"Arabis allionii DC.";"39300"
"Arabis hirsuta (L.) Scop.";"40600"
"Arabis nemorensis (Hoffm.) W. D. J. Koch";"41000"
"Arabis planisiliqua (Pers.) Rchb.";"41250"
"Arabis sagittata (Bertol.) DC.";"41600"
"Arctium minus Bernh. subsp. minus";"42400"
"Arctium minus subsp. pubens (Bab.) Arènes";"42500"
"Arenaria ciliata L. subsp. ciliata";"43530"
"Arenaria ciliata subsp. bernensis Favarger";"43560"
"Arenaria multicaulis L.";"44200"
"Arenaria ciliata L.";"43500"
"Arenaria gothica Fr.";"43800"
"Arenaria serpyllifolia L.";"44300"
"Arenaria leptoclados (Rchb.) Guss.";"44000"
"Armeria alpina subsp. purpurea (W. D. J. Koch) O. Schwarz";"45170"
"Armeria alpina Willd. subsp. alpina";"45160"
"Armeria arenaria (Pers.) Schult. subsp. arenaria";"45250"
"Arrhenatherum elatius subsp. bulbosum (Willd.) Schübl. & G. Martens";"45960"
"Arrhenatherum elatius (L.) J. Presl & C. Presl subsp. elatius";"45930"
"Artemisia campestris subsp. alpina (DC.) Arcang.";"46760"
"Artemisia campestris L. subsp. campestris";"46750"
"Artemisia borealis Pall.";"46500"
"Artemisia campestris L.";"46700"
"Asperula aristata L. f.";"49200"
"Asperula cynanchica L.";"49400"
"Asperula neilreichii Beck";"49450"
"Asplenium ×ticinense D. E. Mey.";"51770"
"Asplenium adiantum-nigrum L.";"49900"
"Asplenium cuneifolium Viv.";"50300"
"Asplenium onopteris L.";"50800"
"Asplenium ceterach L. subsp. ceterach";"50250"
"Asplenium ruta-muraria subsp. dolomiticum Lovis & Reichst.";"50930"
"Asplenium ruta-muraria L. subsp. ruta-muraria";"50910"
"Asplenium trichomanes subsp. quadrivalens D. E. Mey.";"51480"
"Asplenium trichomanes L. subsp. trichomanes";"51420"
"Asplenium trichomanes subsp. hastatum (Christ) S. Jess.";"51440"
"Asplenium trichomanes subsp. pachyrachis (Christ) Lovis & Reichst.";"51460"
"Aster ×salignus Willd.";"52600"
"Aster ×versicolor Willd.";"52800"
"Aster lanceolatus Willd.";"52100"
"Aster novi-belgii L.";"52400"
"Aster parviflorus Nees";"52430"
"Astragalus hypoglottis subsp. gremlii (Burnat) Greuter & Burdet";"54160"
"Astragalus vesicarius subsp. pastellianus (Pollini) Arcang.";"55000"
"Astrantia major L. subsp. major";"55230"
"Astrantia major subsp. involucrata (W. D. J. Koch) Ces.";"55260"
"Avena sterilis L. subsp. sterilis";"57240"
"Avena sterilis subsp. ludoviciana (Durieu) Gillet & Magne";"57250"
"Ballota nigra L. subsp. nigra";"58000"
"Ballota nigra subsp. meridionalis (Bég.) Bég.";"58150"
"Betula pendula Roth";"60400"
"Betula pubescens Ehrh.";"60500"
"Bidens tripartita L. subsp. tripartita";"61400"
"Bidens tripartita subsp. bullata (L.) Rouy";"61500"
"Biscutella laevigata subsp. ossolana Raffaelli & Baldoin";"62060"
"Biscutella laevigata L. subsp. laevigata";"62030"
"Centaurea stoebe L.";"100650"
"Biscutella laevigata subsp. varia (Bluff & Fingerh.) Rouy & Foucaud";"62080"
"Bolboschoenus laticarpus Marhold & al.";"62850"
"Bolboschoenus maritimus (L.) Palla";"62930"
"Bolboschoenus planiculmis (F. W. Schmidt) T. V. Egorova";"62950"
"Brachypodium pinnatum (L.) P. Beauv.";"63900"
"Brachypodium rupestre (Host) Roem. & Schult.";"64100"
"Brassica repanda (Willd.) DC. subsp. repanda";"64850"
"Bromus commutatus Schrad. subsp. commutatus";"65530"
"Bromus commutatus subsp. decipiens (Bomble & H. Scholz) H. Scholz";"65560"
"Bromus erectus Huds. subsp. erectus";"65700"
"Bromus erectus subsp. condensatus (Hack.) Asch. & Graebn.";"65800"
"Bromus hordeaceus subsp. longipedicellatus Spalton";"66040"
"Bromus hordeaceus subsp. pseudothominei (P. M. Sm.) H. Scholz";"66060"
"Bromus hordeaceus L. subsp. hordeaceus";"66030"
"Bromus hordeaceus subsp. mediterraneus (H. Scholz & F. M. Vázquez) H. Scholz";"66050"
"Bromus pumpellianus Scribn.";"66510"
"Bromus inermis Leyss.";"66100"
"Bromus commutatus Schrad.";"65500"
"Bromus racemosus L.";"66550"
"Bromus grossus DC.";"65900"
"Bromus secalinus L.";"67000"
"Buglossoides arvensis (L.) I. M. Johnst. subsp. arvensis";"67950"
"Bupleurum falcatum L. subsp. falcatum";"69100"
"Bupleurum falcatum subsp. cernuum (Ten.) Arcang.";"69200"
"Bupleurum ranunculoides L. subsp. ranunculoides";"70000"
"Bupleurum ranunculoides subsp. caricinum (DC.) Arcang.";"70100"
"Calamintha ascendens Jord.";"71600"
"Calamintha menthifolia Host";"71900"
"Calamintha nepeta (L.) Savi";"71950"
"Campanula carnica Mert. & W. D. J. Koch subsp. carnica";"74920"
"Campanula carnica subsp. puberula Podlech";"74940"
"Campanula glomerata L. subsp. glomerata";"75800"
"Campanula glomerata subsp. farinosa (Andrz.) Kirschl.";"75900"
"Campanula patula L. subsp. patula";"76300"
"Campanula patula subsp. costae (Willk.) Nyman";"76400"
"Campanula patula subsp. jahorinae (K. Malý) Greuter & Burdet";"76450"
"Campanula thyrsoides L. subsp. thyrsoides";"77550"
"Cardamine amara subsp. austriaca Marhold";"78360"
"Cardamine amara L. subsp. amara";"78350"
"Cardamine occulta Hornem.";"79350"
"Cardamine flexuosa With.";"78690"
"Cardamine rivularis auct.";"80400"
"Cardamine udicola Jord.";"80600"
"Cardamine pratensis L.";"79790"
"Cardamine dentata Schult.";"78550"
"Cardamine matthioli Moretti";"79200"
"Cardamine nemorosa Lej.";"79300"
"Cardaminopsis arenosa (L.) Hayek subsp. arenosa";"80700"
"Cardaminopsis arenosa subsp. borbasii (Zapał.) H. Scholz";"80800"
"Cardaminopsis halleri (L.) Hayek subsp. halleri";"81050"
"Carduus crispus L. subsp. crispus";"81530"
"Carduus crispus subsp. multiflorus (Gaudin) Franco";"81560"
"Carduus defloratus subsp. tridentinus (Evers) Murr";"81900"
"Carduus defloratus L. subsp. defloratus";"81600"
"Carduus defloratus subsp. crassifolius (Willd.) Hayek";"81700"
"Carduus nutans subsp. platylepis (Rchb. & Saut.) Nyman";"82300"
"Carduus nutans L. subsp. nutans";"82200"
"Carduus personata (L.) Jacq. subsp. personata";"82450"
"Carex randalpina B. Walln.";"93250"
"Carex acuta L.";"82850"
"Carex atrata L. subsp. atrata";"83400"
"Carex atrata subsp. aterrima (Hoppe) Hartm.";"83500"
"Carex atrata L.";"83350"
"Carex parviflora Host";"92000"
"Carex brunnescens subsp. vitilis (Fr.) Kalela";"84460"
"Carex brunnescens (Pers.) Poir. subsp. brunnescens";"84430"
"Carex curvula All. subsp. curvula";"85400"
"Carex curvula subsp. rosae Gilomen";"85500"
"Carex flava L.";"87600"
"Carex viridula Michx.";"95400"
"Carex lepidocarpa Tausch";"89400"
"Carex demissa Hornem.";"85800"
"Carex pairae F. W. Schultz";"91500"
"Carex divulsa Stokes";"86500"
"Carex leersii F. W. Schultz";"89300"
"Carex muricata L.";"90450"
"Carex spicata Huds.";"94200"
"Carex norvegica subsp. pusteriana (Kalela) Chater";"90960"
"Carex norvegica Retz. subsp. norvegica";"90930"
"Carex praecox Schreb. subsp. praecox";"92700"
"Centaurea nigra L.";"99470"
"Carlina acaulis subsp. caulescens (Lam.) Schübl. & G. Martens";"96000"
"Carlina acaulis L. subsp. acaulis";"95900"
"Carlina biebersteinii Hornem. subsp. biebersteinii";"96200"
"Carlina biebersteinii subsp. brevibracteata (Andrae) K. Werner";"96250"
"Carlina biebersteinii Hornem.";"96150"
"Carlina vulgaris L.";"96500"
"Centaurea jacea L. subsp. jacea";"98800"
"Centaurea jacea subsp. gaudinii (Boiss. & Reut.) Gremli";"99000"
"Centaurea jacea subsp. angustifolia Gremli";"98900"
"Centaurea nigrescens Willd.";"99600"
"Centaurea decipiens Thuill.";"98550"
"Centaurea jacea L.";"98750"
"Centaurea nemoralis Jord.";"99300"
"Centaurea nervosa Willd. subsp. nervosa";"99450"
"Centaurea paniculata L.";"99700"
"Centaurea valesiaca (DC.) Jord.";"101100"
"Centaurea scabiosa subsp. grinensis (Reut.) Nyman";"100200"
"Centaurea scabiosa L. subsp. scabiosa";"100000"
"Centaurea scabiosa subsp. alpestris (Hegetschw.) Nyman";"100100"
"Centaurea stoebe subsp. australis (A. Kern.) Greuter";"100655"
"Centaurea stoebe L. subsp. stoebe";"100651"
"Cerastium arvense L. subsp. arvense";"102600"
"Cerastium arvense subsp. strictum (W. D. J. Koch) Schinz & R. Keller";"102700"
"Cerastium arvense subsp. suffruticosum (L.) Ces.";"102800"
"Cerastium brachypetalum Pers. subsp. brachypetalum";"103000"
"Cerastium brachypetalum subsp. tenoreanum (Ser.) Soó";"103100"
"Cerastium fontanum Baumg. subsp. fontanum";"103600"
"Cerastium fontanum subsp. lucorum (Schur) Soó";"103700"
"Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet";"103800"
"Cerastium ligusticum Viv. subsp. ligusticum";"104350"
"Cerastium glutinosum Fr.";"104000"
"Cerastium pumilum Curtis";"104700"
"Cerinthe minor L. subsp. minor";"105930"
"Cerinthe minor subsp. auriculata (Ten.) Rouy";"105960"
"Chaenorrhinum minus (L.) Lange subsp. minus";"106130"
"Chaerophyllum hirsutum L.";"106700"
"Chaerophyllum villarsii W. D. J. Koch";"107100"
"Chaerophyllum elegans Gaudin";"106600"
"Chamaecytisus hirsutus (L.) Link subsp. hirsutus";"107250"
"Chamaecytisus supinus (L.) Link";"107400"
"Chamaecytisus hirsutus (L.) Link";"107200"
"Chamaecytisus purpureus (Scop.) Link";"107300"
"Chenopodium album L.";"108300"
"Chenopodium berlandieri Moq.";"108370"
"Chenopodium giganteum D. Don";"109050"
"Chenopodium opulifolium Schrad.";"109500"
"Chenopodium pratericola Rydb.";"109700"
"Chenopodium strictum Roth";"109900"
"Chenopodium suecicum Murr";"109950"
"Cirsium eriophorum (L.) Scop. subsp. eriophorum";"114100"
"Cirsium eriophorum subsp. spathulatum (Moretti) Ces.";"114200"
"Clinopodium vulgare L. subsp. vulgare";"116650"
"Cochlearia pyrenaica DC. subsp. pyrenaica";"117150"
"Colutea arborescens L. subsp. arborescens";"118130"
"Colutea arborescens subsp. gallica Browicz";"118160"
"Consolida regalis Gray subsp. regalis";"118750"
"Cornus sanguinea L. subsp. sanguinea";"119730"
"Cystopteris dickieana R. Sim";"130600"
"Cornus sanguinea subsp. australis (C. A. Mey.) Jáv.";"119760"
"Crataegus lindmanii Hrabětová";"122300"
"Crataegus monogyna Jacq.";"122400"
"Crataegus rhipidophylla Gand.";"122700"
"Crepis foetida L. subsp. foetida";"123650"
"Crepis froelichiana Froel. subsp. froelichiana";"123750"
"Crepis vesicaria L. subsp. vesicaria";"125600"
"Crepis vesicaria subsp. taraxacifolia (Thuill.) Thell.";"125700"
"Cuscuta epithymum (L.) L. subsp. epithymum";"127830"
"Cuscuta epithymum subsp. kotschyi (Des Moul.) Arcang.";"127860"
"Cynara cardunculus L. subsp. cardunculus";"128700"
"Cynara cardunculus subsp. scolymus (L.) Beger";"128800"
"Cystopteris fragilis (L.) Bernh.";"130700"
"Dactylis glomerata L. subsp. glomerata";"131850"
"Dactylis glomerata subsp. hispanica (Roth) Nyman";"131950"
"Dactylis glomerata subsp. reichenbachii (Dalla Torre & Sarnth.) Stebbins & D. Zohary";"131980"
"Dactylorhiza incarnata subsp. ochroleuca (Boll) P. F. Hunt & Summerh.";"132360"
"Dactylorhiza incarnata (L.) Soó subsp. incarnata";"132350"
"Eleocharis austriaca Hayek";"145200"
"Dactylorhiza maculata (L.) Soó subsp. maculata";"132620"
"Dactylorhiza maculata subsp. fuchsii (Druce) Hyl.";"132630"
"Dactylorhiza maculata subsp. savogiensis (D. Tyteca & Gathoye) Kreutz";"132640"
"Dianthus barbatus L. subsp. barbatus";"135450"
"Dianthus carthusianorum L. subsp. carthusianorum";"135600"
"Dianthus carthusianorum subsp. atrorubens (All.) Pers.";"135650"
"Dianthus carthusianorum subsp. vaginatus (Chaix) Schinz & R. Keller";"135700"
"Dianthus furcatus subsp. lereschii (Burnat) Pignatti";"135930"
"Dianthus seguieri subsp. glaber Čelak.";"136760"
"Dianthus seguieri Vill. subsp. seguieri";"136730"
"Dianthus superbus L. subsp. superbus";"136830"
"Dianthus superbus subsp. alpestris Čelak.";"136860"
"Dianthus sylvestris Wulfen subsp. sylvestris";"136920"
"Digitaria violascens Link";"137650"
"Digitaria ischaemum (Schreb.) Muhl.";"137490"
"Digitaria sanguinalis (L.) Scop.";"137550"
"Digitaria ciliaris (Retz.) Koeler";"137450"
"Doronicum clusii (All.) Tausch subsp. clusii";"139750"
"Doronicum glaciale (Wulfen) Nyman subsp. glaciale";"139950"
"Doronicum plantagineum L.";"140150"
"Doronicum ×excelsum (N. E. Br.) Stace";"140180"
"Doronicum orientale Hoffm.";"140050"
"Draba aizoides L. subsp. aizoides";"140550"
"Dryopteris affinis (Lowe) Fraser-Jenk. subsp. affinis";"142650"
"Dryopteris affinis subsp. borreri (Newman) Fraser-Jenk.";"142700"
"Dryopteris affinis subsp. cambrensis Fraser-Jenk.";"142730"
"Dryopteris affinis subsp. pseudodisjuncta (Fraser-Jenk.) Fraser-Jenk.";"142760"
"Dryopteris dilatata (Hoffm.) A. Gray";"143300"
"Dryopteris expansa (C. Presl) Fraser-Jenk. & Jermy";"143400"
"Eleocharis uniglumis (Link) Schult.";"146000"
"Eleocharis mamillata H. Lindb.";"145400"
"Eleocharis palustris (L.) Roem. & Schult.";"145700"
"Empetrum nigrum subsp. hermaphroditum (Hagerup) Böcher";"146900"
"Empetrum nigrum L. subsp. nigrum";"146800"
"Epilobium tetragonum L. subsp. tetragonum";"149200"
"Epilobium tetragonum subsp. lamyi (F. W. Schultz) Nyman";"149300"
"Epipactis distans Arv.-Touv.";"149650"
"Epipactis fageticola (C. E. Hermos.) Devillers-Tersch. & Devillers";"149655"
"Epipactis helleborine (L.) Crantz";"149660"
"Epipactis leptochila (Godfery) Godfery";"150000"
"Epipactis muelleri Godfery";"150150"
"Epipactis placentina Bongiorni & Grünanger";"150350"
"Epipactis rhodanensis Gévaudan & Robatsch";"150450"
"Erigeron acris L. subsp. acris";"153350"
"Erigeron acris subsp. angulosus (Gaudin) Vacc.";"153400"
"Erigeron acris subsp. politus (Fr.) H. Lindb.";"153500"
"Erigeron acris subsp. serotinus (Weihe) Greuter";"153550"
"Erigeron glabratus Bluff & Fingerh.";"154500"
"Erigeron alpinus L.";"153600"
"Erigeron neglectus A. Kern.";"154700"
"Erigeron uniflorus L.";"155000"
"Erigeron annuus (L.) Desf. subsp. annuus";"153900"
"Erigeron annuus subsp. septentrionalis (Fernald & Wiegand) Wagenitz";"153950"
"Erophila praecox (Steven) DC.";"156500"
"Erophila spathulata Láng";"156550"
"Erophila verna (L.) DC.";"156590"
"Erysimum crassistylum subsp. verresianum Peccenini & Polatschek";"157560"
"Erysimum rhaeticum (Hornem.) DC.";"158490"
"Erysimum insubricum Peccenini & Polatschek";"158050"
"Erysimum jugicola Jord.";"158100"
"Erysimum sylvestre (Crantz) Scop.";"158600"
"Euphorbia chamaesyce L.";"159700"
"Euphorbia humifusa Willd.";"160300"
"Euphorbia maculata L.";"160600"
"Euphorbia marginata Pursh";"160630"
"Euphorbia prostrata Aiton";"161100"
"Euphorbia serpyllifolia Pers.";"161460"
"Euphorbia serpens Kunth";"161430"
"Euphorbia seguieriana Neck. subsp. seguieriana";"161300"
"Euphrasia picta subsp. arguta (F. Towns.) Yeo";"163300"
"Euphrasia picta Wimm. subsp. picta";"163200"
"Euphrasia rostkoviana subsp. campestris (Jord.) Wettst.";"163700"
"Euphrasia rostkoviana subsp. montana (Jord.) Wettst.";"163800"
"Euphrasia rostkoviana Hayne subsp. rostkoviana";"163500"
"Euphrasia picta Wimm.";"163150"
"Euphrasia rostkoviana Hayne";"163450"
"Festuca arundinacea Schreb. subsp. arundinacea";"166200"
"Festuca arundinacea subsp. uechtritziana (Wiesb.) Hegi";"166500"
"Festuca arundinacea subsp. fenas (Lag.) Arcang.";"166400"
"Festuca halleri All. subsp. halleri";"167620"
"Festuca intercedens (Hack.) Lüdi";"168000"
"Festuca stenantha (Hack.) K. Richt.";"170900"
"Festuca pseudodura Steud.";"169400"
"Festuca halleri All.";"167600"
"Festuca laevigata Gaudin subsp. laevigata";"168160"
"Festuca laevigata subsp. crassifolia (Gaudin) Kerguélen & Plonka";"168170"
"Festuca pallens Host";"168800"
"Festuca vivipara (L.) Sm.";"172150"
"Festuca airoides Lam.";"165450"
"Festuca ticinensis (Markgr.-Dann.) Markgr.-Dann.";"171300"
"Festuca cinerea Vill.";"166650"
"Festuca filiformis Pourr.";"167250"
"Festuca gracilior (Hack.) Markgr.-Dann.";"167450"
"Festuca guestfalica Boenn.";"167500"
"Festuca heteropachys (St.-Yves) Auquier";"167800"
"Festuca laevigata Gaudin";"168150"
"Festuca ovina L.";"168500"
"Festuca lemanii Bastard";"168180"
"Festuca trichophylla (Gaudin) K. Richt. subsp. trichophylla";"171550"
"Festuca pallens Host subsp. pallens";"168850"
"Festuca pratensis subsp. apennina (De Not.) Hegi";"169300"
"Festuca pratensis Huds. subsp. pratensis";"169200"
"Festuca pulchella Schrad. subsp. pulchella";"169700"
"Festuca pulchella subsp. jurana (Gren.) Markgr.-Dann.";"169800"
"Festuca rubra subsp. juncea (Hack.) K. Richt.";"170300"
"Festuca rubra L. subsp. rubra";"170250"
"Festuca trichophylla (Gaudin) K. Richt.";"171500"
"Festuca heteromalla Pourr.";"167770"
"Festuca rivularis Boiss.";"170050"
"Festuca nigrescens Lam.";"168300"
"Festuca scabriculmis subsp. luedii Markgr.-Dann.";"170700"
"Galium ×centroniae Cariot";"181230"
"Festuca trichophylla subsp. asperifolia (St.-Yves) Al-Bermani";"171560"
"Festuca valesiaca Gaudin";"171600"
"Festuca marginata (Hack.) K. Richt.";"168195"
"Festuca burgundiana Auquier & Kerguélen";"166560"
"Festuca rupicola Heuff.";"170500"
"Festuca brevipila R. Tracey";"166550"
"Festuca scabriculmis (Hack.) K. Richt.";"170600"
"Festuca alpestris Roem. & Schult.";"165600"
"Festuca flavescens Bellardi";"167300"
"Festuca acuminata Gaudin";"165400"
"Festuca melanopsis Foggi & al.";"168250"
"Festuca violacea Gaudin";"172000"
"Foeniculum vulgare Mill. subsp. vulgare";"173410"
"Foeniculum vulgare subsp. piperitum (Ucria) Bég.";"173420"
"Galium verum L. subsp. verum";"181000"
"Fumaria officinalis L. subsp. officinalis";"175000"
"Fumaria officinalis subsp. wirtgenii (W. D. J. Koch) Arcang.";"175100"
"Gagea lutea (L.) Ker Gawl. subsp. lutea";"175750"
"Galium album Mill. subsp. album";"177450"
"Galium laevigatum L.";"178600"
"Galium aristatum L.";"177700"
"Galium mollugo L.";"178900"
"Galium album Mill.";"177400"
"Galium palustre L.";"179400"
"Galium elongatum C. Presl";"178200"
"Galium pumilum Murray";"179700"
"Galium anisophyllon Vill.";"177500"
"Galium pusillum L.";"179800"
"Galium rubrum L.";"180050"
"Galium verum subsp. wirtgenii (F. W. Schultz) Oborny";"181100"
"Geranium robertianum L. subsp. robertianum";"188800"
"Genista sagittalis L. subsp. sagittalis";"181950"
"Gentiana bavarica L. subsp. bavarica";"182930"
"Gentiana bavarica subsp. subacaulis (Schleich.) G. Mull.";"182960"
"Gentiana campestris L. subsp. campestris";"183200"
"Gentiana campestris subsp. baltica (Murb.) Vollm.";"183300"
"Gentiana germanica subsp. rhaetica (A. Kern. & Jos. Kern.) Hayek";"183810"
"Gentiana germanica subsp. solstitialis (Wettst.) Vollm.";"183815"
"Gentiana germanica Willd. subsp. germanica";"183805"
"Gentiana lutea L. subsp. lutea";"184150"
"Gentiana lutea subsp. vardjanii Wraber";"184180"
"Gentiana verna L. subsp. verna";"185430"
"Geranium phaeum L. subsp. phaeum";"188000"
"Geranium phaeum subsp. lividum (L'Hér.) Hayek";"188100"
"Geranium robertianum subsp. purpureum (Vill.) Nyman";"188900"
"Glechoma hederacea L. subsp. hederacea";"190600"
"Glechoma hederacea subsp. hirsuta (Waldst. & Kit.) Gams";"190700"
"Glyceria declinata Bréb.";"191400"
"Glyceria fluitans (L.) R. Br.";"191500"
"Glyceria notata Chevall.";"191700"
"Hedysarum hedysaroides (L.) Schinz & Thell. subsp. hedysaroides";"194150"
"Helianthemum nummularium (L.) Mill. subsp. nummularium";"194900"
"Helianthemum nummularium subsp. glabrum (W. D. J. Koch) Wilczek";"195000"
"Helianthemum nummularium subsp. grandiflorum (Scop.) Schinz & Thell.";"195100"
"Helianthemum nummularium subsp. obscurum (Čelak.) Holub";"195200"
"Helianthemum nummularium subsp. tomentosum (Scop.) Schinz & Thell.";"195300"
"Helianthus ×multiflorus L.";"196000"
"Helianthus ×laetiflorus Pers.";"196150"
"Helianthus decapetalus L.";"195800"
"Helianthus giganteus L.";"195900"
"Helianthus pauciflorus Nutt.";"196050"
"Helianthus tuberosus L.";"196090"
"Helictotrichon praeustum (Rchb.) Tzvelev subsp. praeustum";"196650"
"Helictotrichon praeustum (Rchb.) Tzvelev";"196600"
"Helictotrichon pratense (L.) Besser";"196690"
"Helictotrichon pubescens (Huds.) Pilg. subsp. pubescens";"196830"
