"name";"id_in_source"
"Crataegus lindmanii Hrabetova (Lindmans-Weissdorn)";"122300"
"Crataegus monogyna aggr.";"122500"
"Crataegus monogyna Jacq. (Eingriffliger Weissdorn)";"122400"
"Crataegus oxyacantha auct.";"122600"
"Crataegus persimilis";"1001882"
"Crataegus rhipidophylla Gand. (Langkelchiger Weissdorn)";"122700"
"Crataegus sp.";"1001033"
"Crepis albida Vill. (Weisslicher Pippau)";"122800"
"Crepis alpestris (Jacq.) Tausch (Alpen-Pippau)";"122900"
"Crepis aurea (L.) Cass. (Gold-Pippau)";"123000"
"Crepis biennis L. (Wiesen-Pippau)";"123100"
"Crepis blattarioides (L.) Vill.";"123200"
"Crepis bocconei P. D. Sell (Berg-Pippau)";"123300"
"Crepis capillaris Wallr. (Kleinköpfiger Pippau)";"123400"
"Crepis chondrilloides";"1001883"
"Crepis conyzifolia (Gouan) A. Kern. (Grossköpfiger Pippau)";"123500"
"Crepis dinarica";"1001889"
"Crepis foetida aggr.";"1001884"
"Crepis foetida L. (Stinkender Pippau)";"123600"
"Crepis froelichiana Froel. (Froelichs Pippau)";"123700"
"Crepis jacquinii aggr.";"1001886"
"Crepis jacquinii auct. helv.";"123800"
"Crepis kerneri Rech. f. (Kerners Pippau)";"123900"
"Crepis leontodontoides";"1001887"
"Crepis mollis (Jacq.) Asch. (Weicher Pippau)";"124000"
"Crepis neglecta (übersehener Pippau)";"1000160"
"Crepis nemausensis Gouan (Hasensalat)";"124100"
"Crepis nicaeensis Pers. (Nizzaer Pippau)";"124200"
"Crepis paludosa (L.) Moench (Sumpf-Pippau)";"124300"
"Crepis pontana (L.) Dalla Torre";"124400"
"Crepis praemorsa (L.) Walther (Trauben-Pippau)";"124500"
"Crepis praemorsa aggr.";"1001888"
"Crepis pulchra L. (Schöner Pippau)";"124600"
"Crepis pygmaea L. (Zwerg-Pippau)";"124700"
"Crepis pyrenaica (L.) Greuter (Pyrenäen-Pippau)";"124800"
"Crepis rhaetica Hegetschw. (Rätischer Pippau)";"124900"
"Crepis rhoeadifolia";"1001885"
"Crepis sancta (L.) Babc. subsp. nemausensis (Gouan) Babc.";"125100"
"Crepis sancta auct.";"125000"
"Crepis setosa Haller f. (Borstiger Pippau)";"125200"
"Crepis sp.";"1003918"
"Crepis taraxacifolia Thuill.";"125300"
"Crepis tectorum L. (Dach-Pippau)";"125400"
"Crepis terglouensis (Hacq.) A. Kern. (Triglav-Pippau)";"125500"
"Crepis vesicaria aggr.";"1001890"
"Crepis vesicaria L. s.l.";"125550"
"Crepis vesicaria L. s.str. (Blasen-Pippau)";"125600"
"Crepis vesicaria L. subsp. taraxacifolia (Thuill.) Thell. (Löwenzahnblättriger Pippau)";"125700"
"Crepis zacintha";"1001891"
"Crocus albiflorus Kit. (Frühlings-Krokus, Frühlings-Safran)";"125800"
"Crocus biflorus Mill. (Zweiblütiger Safran)";"125900"
"Crocus chrysanthus";"1001892"
"Crocus ligusticus";"1001893"
"Crocus sativus L. (Echter Safran)";"126000"
"Crocus tommasinianus Herb.";"126050"
"Crocus vernus";"1001895"
"Crocus vernus aggr.";"1001894"
"Crocus versicolor";"1001896"
"Crucianella angustifolia aggr.";"1001897"
"Crucianella angustifolia L. (Schmalblättriges Kreuzblatt)";"126100"
"Crucianella latifolia";"1001898"
"Cruciata glabra (L.) Ehrend. (Frühlings-Kreuzlabkraut)";"126200"
"Cruciata laevipes Opiz (Gewöhnliches Kreuzlabkraut)";"126300"
"Cruciata pedemontana (Bellardi) Ehrend. (Piemonteser Kreuzlabkraut)";"126400"
"Cruciferae / Brassicaceae";"1003946"
"Crupina vulgaris Cass. (Schlupfsame)";"126500"
"Crypsis alopecuroides";"1001899"
"Cryptogramma crispa (L.) Hook. (Rollfarn)";"126600"
"Cucubalus baccifer L. (Taubenkropf)";"126700"
"Cucumis melo L. (Melone)";"126800"
"Cucumis sativus L. (Gurke)";"126900"
"Cucurbita maxima Duchesne (Riesen-Kürbis)";"127000"
"Cucurbita pepo L. (Kürbis)";"127100"
"Cupressus sempervirens L. (Zypresse)";"127200"
"Cuscuta approximata";"1001904"
"Cuscuta australis aggr.";"1001900"
"Cuscuta australis R. Br. subsp. cesatiana (Bertol.) O. Schwarz";"127400"
"Cuscuta australis sensu Welten & Sutter";"127300"
"Cuscuta brevistyla";"1001905"
"Cuscuta campestris Yunck. (Grosse Klee-Seide)";"127500"
"Cuscuta cesatiana Bertol. (Knöterich-Seide)";"127600"
"Cuscuta epilinum Weihe (Flachs-Seide)";"127700"
"Cuscuta epithymum (L.) L. (Quendel-Seide)";"127800"
"Cuscuta epithymum aggr.";"1001903"
"Cuscuta europaea aggr.";"1001908"
"Cuscuta europaea L. (Nessel-Seide)";"127900"
"Cuscuta gronovii";"1001901"
"Cuscuta kotschyi";"1001906"
"Cuscuta lupuliformis";"1001910"
"Cuscuta lupuliformis aggr.";"1001909"
"Cuscuta monogyna";"1001911"
"Cuscuta planiflora";"1001907"
"Cuscuta sp.";"1001209"
"Cuscuta suaveolens";"1001902"
"Cyclamen coum Mill.";"1001125"
"Cyclamen europaeum auct.";"128000"
"Cyclamen hederifolium Aiton (Neapolitanisches Zyklamen)";"128100"
"Cyclamen linearifolium DC.";"128200"
"Cyclamen neapolitanum Ten.";"128300"
"Cyclamen purpurascens Mill. (Gewöhnliches Zyklamen)";"128400"
"Cyclanthera pedata";"1001912"
"Cydonia oblonga Mill. (Quitte, Quittenbaum)";"128500"
"Cymbalaria muralis P. Gaertn. & al. (Mauer-Zimbelkraut)";"128600"
"Cynara cardunculus aggr.";"1001913"
"Cynara cardunculus L. s.str. (Gemüse-Artischocke, Kardone, Spanische Artischocke)";"128700"
"Cynara cardunculus L. subsp. altilis DC.";"128900"
"Cynara cardunculus L. subsp. scolymus (L.) Beger (Artischocke)";"128800"
"Cynara cardunculus s.l. auct. helv.";"128695"
"Cynodon dactylon (L.) Pers. (Hundszahngras)";"129000"
"Cynoglossum cheirifolium";"1001914"
"Cynoglossum creticum Mill. (Kretische Hundszunge)";"129100"
"Cynoglossum dioscoridis";"1001918"
"Cynoglossum germanicum";"1003846"
"Cynoglossum germanicum aggr. Jacq. (Deutsche Hundszunge)";"129200"
"Cynoglossum officinale aggr.";"1001917"
"Cynoglossum officinale L. (Gebräuchliche Hundszunge)";"129300"
"Cynoglossum pellucidum";"1001915"
"Cynoglossum rotundum";"1001916"
"Cynoglottis barrelieri";"1001919"
"Cynosurus cristatus L. (Gemeines Kammgras)";"129400"
"Cynosurus echinatus L. (Stacheliges Kammgras)";"129500"
"Cyperus difformis L. (Missgestaltetes Cypergras)";"129600"
"Cyperus eragrostis Lam.";"129650"
"Cyperus esculentus L.";"129660"
"Cyperus flavescens L. (Gelbliches Cypergras)";"129700"
"Cyperus flavus";"1001920"
"Cyperus fuscus L. (Schwarzbraunes Cypergras)";"129800"
"Cyperus glomeratus L. (Knäueliges Cypergras)";"129900"
"Cyperus longus L. (Langästiges Cypergras)";"130000"
"Cyperus michelianus (L.) Delile (Michelis Cypergras)";"130100"
"Cyperus microiria Steud.";"130150"
"Cyperus rotundus L. (Knolliges Cypergras)";"130200"
"Cyperus serotinus Rottb. (Spätblühendes Cypergras)";"130300"
"Cyperus sp.";"1003966"
"Cyperus strigosus";"1001921"
"Cypripedium calceolus L. (Frauenschuh)";"130400"
"Cyrtomium falcatum (L. f.) C. Presl (Mondsichel-Farn)";"900024"
"Cyrtomium fortunei J. Sm. (Fortunes Cyrtomium)";"900025"
"Cystopteris alpina (Lam.) Desv. (Alpen-Blasenfarn)";"130500"
"Cystopteris dickieana R. Sim (Dickie&#39;s Blasenfarn)";"130600"
"Cystopteris fragilis (L.) Bernh. (Gemeiner Blasenfarn)";"130700"
"Cystopteris fragilis aggr.";"1001922"
"Cystopteris montana (Lam.) Desv. (Berg-Blasenfarn)";"130800"
"Cystopteris montana aggr.";"1001923"
"Cystopteris regia auct.";"130900"
"Cystopteris sudetica (Sudetenblasenfarn)";"1000015"
"Cytinus hypocistis (L.) L.";"130950"
"Cytisophyllum sessilifolium (L.) O. Lang (Blattstielloser Geissklee)";"131000"
"Cytisus ardoinoi";"1001925"
"Cytisus ardoinoi aggr.";"1001924"
"Cytisus atratus";"1001929"
"Cytisus decumbens (Durande) Spach (Niederliegender Geissklee)";"131100"
"Cytisus decumbens aggr.";"1001927"
"Cytisus emeriflorus Rchb. (Strauchwicken-Geissklee)";"131200"
"Cytisus nigricans aggr.";"1001928"
"Cytisus nigricans L. (Schwarzwerdender Geissklee)";"131300"
"Cytisus pseudoprocumbens Markgr. (Hingestreckter Geissklee)";"131400"
"Cytisus sauzeanus";"1001926"
"Cytisus scoparius (L.) Link (Besenginster)";"131500"
"Cytisus sessilifolius L.";"131600"
"Cytisus sp.";"1001210"
"Cytisus villosus";"1001930"
"Dactylis aschersoniana Graebn.";"131700"
"Dactylis glomerata aggr.";"1001931"
"Dactylis glomerata L. (Knäuelgras)";"131800"
"Dactylis glomerata L. subsp. aschersoniana (Graebn.) Thell.";"131900"
"Dactylis hispanica";"1001932"
"Dactylis polygama Horv. (Aschersons Knäuelgras)";"132000"
"Dactylis reichenbachii";"1001933"
"Dactylis slovenica";"1001934"
"Dactylorhiza alpestris";"1001935"
"Dactylorhiza angustata";"1001936"
"Dactylorhiza cruenta (O. F. Müll.) Soó (Blutrotes Knabenkraut)";"132100"
"Dactylorhiza fistulosa (Moench) H. Baumann & Künkele";"132200"
"Dactylorhiza fuchsii (Druce) Soó";"132250"
"Dactylorhiza incarnata (L.) Soó s.l.";"132300"
"Dactylorhiza incarnata (L.) Soó s.str. (Fleischrotes Knabenkraut)";"132350"
"Dactylorhiza incarnata (L.) Soó subsp. ochroleuca (Boll) P. F. Hunt & Summerh.";"132360"
"Dactylorhiza incarnata (L.) Soó subsp. straminea Rchb. f.";"132400"
"Dactylorhiza lapponica (Hartm.) Soó (Lappländisches Knabenkraut)";"132500"
"Dactylorhiza maculata (L.) Soó (Geflecktes Knabenkraut)";"132600"
"Dactylorhiza maculata aggr.";"132650"
"Dactylorhiza majalis (Rchb.) P. F. Hunt & Summerh. (Breitblättriges Knabenkraut)";"132700"
"Dactylorhiza ochroleuca (Boll) Holub";"132750"
"Dactylorhiza pulchella";"1001937"
"Dactylorhiza sambucina (L.) Soó (Holunder-Knabenkraut)";"132800"
"Dactylorhiza savogiensis";"1001938"
"Dactylorhiza savogiensis Tyteca & Gathoye";"1001131"
"Dactylorhiza sp.";"1001214"
"Dactylorhiza traunsteineri (Rchb.) Soó (Traunsteiners Knabenkraut)";"132900"
"Dactylorhiza wirtgenii";"1001939"
"Dahlia pinnata";"1001940"
"Damasonium alisma";"1001941"
"Danaë racemosa (L.) Moench (Froschlöffeldamasonie)";"900029"
"Danthonia alpina Vest (Traubenhafer)";"133000"
"Danthonia decipiens";"1001943"
"Danthonia decumbens (L.) DC. (Dreizahn)";"133100"
"Danthonia decumbens aggr.";"1001942"
"Danthonia provincialis DC.";"133200"
"Daphne alpina aggr.";"1001944"
"Daphne alpina L. (Alpen-Seidelbast)";"133300"
"Daphne blagayana";"1001946"
"Daphne cneorum L. (Flaumiger Seidelbast, Fluhröschen)";"133400"
"Daphne laureola L. (Lorbeer-Seidelbast)";"133500"
"Daphne mezereum L. (Gemeiner Seidelbast, Ziland)";"133600"
"Daphne petraea";"1001947"
"Daphne reichsteinii";"1001948"
"Daphne scopoliana";"1001945"
"Daphne striata Tratt. (Gestreifter Seidelbast, Steinröschen)";"133700"
"Darmera peltata";"1001949"
"Dasypyrum villosum";"1001950"
"Datura stramonium L. (Stechapfel)";"133800"
"Daucus carota L. (Möhre)";"133900"
"Delphinium ajacis L.";"134000"
"Delphinium apolanum";"1001952"
"Delphinium austriacum";"1001953"
"Delphinium consolida L.";"134100"
"Delphinium dubium (Rouy & Foucaud) Pawl. (Zweifelhafter Rittersporn)";"134200"
"Delphinium elatum aggr.";"1001951"
"Delphinium elatum L. (Hoher Rittersporn)";"134300"
"Delphinium fissum";"1001959"
"Delphinium helveticum";"1001954"
"Delphinium macropetalum";"1001955"
"Delphinium polatschekii";"1001956"
"Delphinium stiriacum";"1001957"
"Delphinium tiroliense";"1001958"
"Dentaria bulbifera L.";"134400"
"Dentaria heptaphylla Vill.";"134500"
"Dentaria pentaphyllos L.";"134600"
"Dentaria polyphylla Waldst. & Kit.";"134700"
"Deschampsia cespitosa (L.) P. Beauv. (Horstbildende Schmiele, Rasen-Schmiele)";"134800"
"Deschampsia cespitosa aggr.";"1001960"
"Deschampsia flexuosa (L.) Trin.";"134900"
"Deschampsia gaudinii";"1001961"
"Deschampsia littoralis (Gaudin) Reut. (Strand-Schmiele)";"135000"
"Deschampsia media";"1001962"
"Deschampsia rhenana Gremli";"135100"
"Descurainia sophia (L.) Prantl (Sophienkraut)";"135200"
"Deutzia scabra";"1001963"
"Dianthus alpestris";"1001966"
"Dianthus alpinus";"1001964"
"Dianthus armeria L. (Rauhe Nelke)";"135300"
"Dianthus atrorubens";"1001967"
"Dianthus balbisii";"1001968"
"Dianthus barbatus L. (Bart-Nelke, Busch-Nelke)";"135400"
"Dianthus capillifrons";"1001969"
"Dianthus carthusianorum aggr.";"1001965"
"Dianthus carthusianorum L. s.l.";"135500"
"Dianthus carthusianorum L. s.str. (Kartäuser-Nelke)";"135600"
"Dianthus carthusianorum L. subsp. vaginatus (Chaix) Schinz & R. Keller (Scheidige Kartäuser-Nelke)";"135700"
"Dianthus caryophyllus L. (Garten-Nelke)";"135800"
"Dianthus deltoides L. (Heide-Nelke)";"135900"
"Dianthus dissimilis";"1001974"
"Dianthus furcatus";"1001975"
"Dianthus furcatus aggr.";"1001973"
"Dianthus giganteus";"1001970"
"Dianthus glacialis Haenke (Gletscher-Nelke)";"136000"
"Dianthus gratianopolitanus Vill. (Grenobler Nelke)";"136100"
"Dianthus hyssopifolius aggr.";"1001977"
"Dianthus hyssopifolius L. (Montpellier-Nelke)";"136200"
"Dianthus lereschii";"1001976"
"Dianthus longicaulis";"1001986"
"Dianthus monspessulanus L.";"136300"
"Dianthus neglectus auct.";"136400"
"Dianthus pavonius Tausch (Übersehene Nelke)";"136500"
"Dianthus plumarius L. (Feder-Nelke)";"136600"
"Dianthus pontederae";"1001971"
"Dianthus sanguineus";"1001972"
"Dianthus scaber";"1001979"
"Dianthus seguieri aggr.";"1001980"
"Dianthus seguieri Vill. (Séguiers Nelke)";"136700"
"Dianthus sp.";"1001202"
"Dianthus speciosus";"1001984"
"Dianthus sternbergii";"1001978"
"Dianthus subacaulis";"1001982"
"Dianthus superbus aggr.";"1001983"
"Dianthus superbus L. (Pracht-Nelke)";"136800"
"Dianthus sylvaticus";"1001981"
"Dianthus sylvestris aggr.";"1001985"
"Dianthus sylvestris Wulfen (Stein-Nelke)";"136900"
"Dichondra micrantha";"1001987"
"Dictamnus albus L. (Diptam)";"137000"
"Digitalis grandiflora Mill. (Blassgelber Fingerhut)";"137100"
"Digitalis lanata Ehrh. (Wolliger Fingerhut)";"137200"
"Digitalis lutea L. (Gelber Fingerhut)";"137300"
"Digitalis purpurea L. (Roter Fingerhut)";"137400"
"Digitaria ischaemum (Schreb.) Muhl. (Niederliegende Fingerhirse)";"137500"
"Digitaria pectiniformis";"1001989"
"Digitaria sanguinalis (L.) Scop. (Bluthirse, Blutrote Fingerhirse)";"137600"
"Digitaria sanguinalis aggr.";"1001988"
"Diospyros kaki";"1001990"
"Diospyros lotus L. (Lotuspflaume)";"137700"
"Dipcadi serotinum";"1001991"
"Diphasiastrum alpinum (L.) Holub (Alpen-Bärlapp)";"137800"
"Diphasiastrum complanatum (L.) Holub (Gemeiner Flachbärlapp)";"137900"
"Diphasiastrum complanatum aggr.";"1001992"
"Diphasiastrum tristachyum (Pursh) Holub (Zypressen-Flachbärlapp)";"138000"
"Diphasiastrum x issleri (Rouy) Holub (Isslers Flachbärlapp)";"138100"
"Diphasiastrum x oellgaardii Stoor & al.";"138150"
"Diphasiastrum x zeilleri (Rouy) Holub (Zeillers Flachbärlapp)";"138200"
"Diphasium alpinum (L.) Rothm.";"138300"
"Diphasium complanatum (L.) Rothm.";"138400"
"Diphasium issleri (Rouy) Holub";"138500"
"Diphasium tristachyum (Pursh) Rothm.";"138600"
"Diplachne serotina (L.) Link";"138700"
"Diplotaxis erucoides (L.) DC. (Rauken-Doppelsame)";"138800"
"Diplotaxis muralis (L.) DC. (Mauer-Doppelsame)";"138900"
"Diplotaxis tenuifolia (L.) DC. (Schmalblättriger Doppelsame)";"139000"
"Diplotaxis viminea (L.) DC. (Rutenästiger Doppelsame)";"139100"
"Dipsacus";"1001051"
"Dipsacus fullonum L. (Wilde Karde)";"139200"
"Dipsacus laciniatus L. (Schlitzblättrige Karde)";"139300"
"Dipsacus pilosus aggr.";"1001993"
"Dipsacus pilosus L. (Behaarte Karde)";"139400"
"Dipsacus strigosus";"1001994"
"Dipsacus sylvestris Huds.";"139500"
"Doronicum austriacum Jacq. (Oesterreichische Gemswurz)";"139600"
"Doronicum calcareum";"1001999"
"Doronicum cataractarum";"1001995"
"Doronicum clusii (All.) Tausch (Clusius&#39; Gemswurz)";"139700"
"Doronicum clusii aggr.";"1001996"
"Doronicum columnae Ten. (Colonnas Gemswurz)";"139800"
"Doronicum glaciale (Wulfen) Nyman (Gletscher-Gemswurz)";"139900"
"Doronicum glaciale aggr.";"1001998"
"Doronicum grandiflorum Lam. (Grossköpfige Gemswurz)";"140000"
"Doronicum pardalianches L. (Kriechende Gemswurz)";"140100"
"Doronicum plantagineum";"1002000"
"Doronicum stiriacum";"1001997"
"Dorycnium germanicum (Gremli) Rikli (Deutscher Backenklee)";"140200"
"Dorycnium herbaceum Vill. (Krautiger Backenklee)";"140300"
"Dorycnium hirsutum (L.) Ser. (Behaarter Backenklee)";"140400"
"Dorycnium pentaphyllum";"1002002"
"Dorycnium pentaphyllum aggr.";"1002001"
"Dorycnium rectum";"1002003"
"Draba aizoides aggr.";"1002004"
"Draba aizoides L. (Immergrünes Hungerblümchen)";"140500"
"Draba aspera";"1002005"
"Draba beckeri";"1002006"
"Draba carinthiaca Hoppe";"140600"
"Draba dolomitica";"1002007"
"Draba dubia Suter (Gletscher-Hungerblümchen)";"140700"
"Draba fladnizensis aggr.";"1002009"
"Draba fladnizensis Wulfen (Flattnitzer Hungerblümchen)";"140800"
"Draba hoppeana Rchb. (Hoppes Hungerblümchen)";"140900"
"Draba incana aggr.";"1002010"
"Draba incana L. (Graues Hungerblümchen)";"141000"
"Draba ladina Braun-Blanq. (Ladiner Hungerblümchen)";"141100"
"Draba lasiocarpa";"1002008"
"Draba muralis L. (Mauer-Hungerblümchen)";"141200"
"Draba nemorosa L. (Hellgelbes Hungerblümchen)";"141300"
"Draba norvegica";"1002011"
"Draba pacheri";"1002012"
"Draba sauteri";"1002013"
"Draba siliquosa M. Bieb. (Kärntner Hungerblümchen)";"141400"
"Draba stellata";"1002015"
"Draba stellata aggr.";"1002014"
"Draba stylaris W. D. J. Koch";"141500"
"Draba thomasii W. D. J. Koch (Thomas&#39; Hungerblümchen)";"141550"
"Draba tomentosa Clairv. (Filziges Hungerblümchen)";"141600"
"Dracocephalum austriacum L. (Österreichischer Drachenkopf)";"141700"
"Dracocephalum ruyschiana L. (Nordischer Drachenkopf)";"141800"
"Dracunculus vulgaris Schott (Schlangenwurz)";"141900"
"Drosera anglica Huds. (Langblättriger Sonnentau)";"142000"
"Drosera intermedia Hayne (Mittlerer Sonnentau)";"142100"
"Drosera longifolia auct.";"142200"
"Drosera rotundifolia L. (Rundblättriger Sonnentau)";"142300"
"Drosera sp.";"1001052"
"Drosera x obovata Mert. & W. D. J. Koch (Breitblättriger Sonnentau)";"142400"
"Dryas octopetala L. (Silberwurz)";"142500"
"Dryopteris abbreviata (Kleiner Wurmfarn)";"1000014"
"Dryopteris affinis (Lowe) Fraser-Jenk. (Schuppiger Wurmfarn)";"142600"
"Dryopteris affinis (Lowe) Fraser-Jenk. subsp. borreri (Newman) Fraser-Jenk.";"142700"
"Dryopteris affinis aggr.";"1002016"
"Dryopteris assimilis S. Walker";"142800"
"Dryopteris austriaca (Jacq.) Woyn.";"142900"
"Dryopteris borreri (Newman) Oberh. & Tavel";"143000"
"Dryopteris cambrensis";"1002017"
"Dryopteris carthusiana (Vill.) H. P. Fuchs (Dorniger Wurmfarn)";"143100"
"Dryopteris cristata (L.) A. Gray (Kamm-Wurmfarn)";"143200"
"Dryopteris dilatata (Hoffm.) A. Gray (Breiter Wurmfarn)";"143300"
"Dryopteris dilatata aggr.";"1002018"
"Dryopteris expansa (C. Presl) Fraser-Jenk. & Jermy (Alpen-Wurmfarn)";"143400"
"Dryopteris filix-mas (L.) Schott (Gemeiner Wurmfarn)";"143500"
"Dryopteris filix-mas aggr.";"1002019"
"Dryopteris pallida";"1002021"
"Dryopteris pseudomas (Woll.) Holub & Pouzar";"143600"
"Dryopteris remota (Döll) Druce (Entferntfiedriger Wurmfarn)";"143700"
"Dryopteris sp.";"1003970"
"Dryopteris spinulosa (O. F. Müll.) Watt";"143800"
"Dryopteris submontana";"1002022"
"Dryopteris tyrrhena";"1002023"
"Dryopteris villarii (Bellardi) Schinz & Thell. (Starrer Wurmfarn, Villars Wurmfarn)";"143900"
"Dryopteris villarii aggr.";"1002020"
"Drypis jacquiniana";"1002024"
"Duchesnea indica (Andrews) Focke (Scheinerdbeere)";"144000"
"Ecballium elaterium";"1002025"
"Echinacea purpurea";"1002026"
"Echinaria capitata";"1002027"
"Echinochloa colona";"1002028"
"Echinochloa crus-galli (L.) P. Beauv. (Hühnerhirse)";"144100"
"Echinochloa crus-galli aggr.";"1002029"
"Echinochloa esculenta";"1002031"
"Echinochloa muricata";"1002030"
"Echinocystis lobata (gelappte Igelgurke)";"1000133"
"Echinodorus ranunculoides (L.) Engelm.";"144200"
"Echinops bannaticus";"1002033"
"Echinops exaltatus";"1002034"
"Echinops ritro";"1002035"
"Echinops ruthenicus";"1002036"
"Echinops sphaerocephalus aggr.";"1002032"
"Echinops sphaerocephalus L. (Kugeldistel)";"144300"
"Echium italicum L. (Italienischer Natterkopf)";"144400"
"Echium plantagineum";"1002037"
"Echium vulgare L. (Natterkopf)";"144500"
"Elaeagnus pungens Thunb.";"144550"
"Elatine alsinastrum L. (Quirliger Tännel)";"144600"
"Elatine ambigua (ausgebreiteter Tännel)";"1000104"
"Elatine hexandra (Lapierre) DC. (Sechsmänniger Tännel)";"144700"
"Elatine hydropiper aggr.";"1002038"
"Elatine hydropiper L. (Wasserpfeffer-Tännel)";"144800"
"Elatine triandra Schkuhr (Dreimänniger Tännel)";"144900"
"Eleocharis acicularis (L.) Roem. & Schult. (Nadelried, Nadel-Sumpfried)";"145000"
"Eleocharis atropurpurea (Retz.) J. & C. Presl (Schwarzrotes Sumpfried)";"145100"
"Eleocharis austriaca Hayek (Österreichisches Sumpfried)";"145200"
"Eleocharis carniolica W. D. J. Koch (Krainer Sumpfried)";"145300"
"Eleocharis mamillata H. Lindb. (Zitzen-Sumpfried)";"145400"
"Eleocharis mamillata H. Lindb. subsp. austriaca (Hayek) Strandh.";"145500"
"Eleocharis multicaulis";"1002039"
"Eleocharis obtusa";"1002041"
"Eleocharis ovata (Roth) Roem. & Schult. (Eiförmiges Sumpfried)";"145600"
"Eleocharis ovata aggr.";"1002040"
"Eleocharis palustris (L.) Roem. & Schult. (Sumpfbinse, Sumpfried)";"145700"
